id,project_name,contract_name,contract_amount,buyer,supplier,procurement_method
938,2025-2026年度常州市肿瘤医院医疗责任险、财产险项目,2025-2026年度常州市肿瘤医院医疗责任险、财产险项目,149.0,常州市肿瘤医院,未知,公开招标
939,英文期刊（DIT）出版服务,英文期刊（DIT）出版服务,102.6,江苏省血吸虫病防治研究所,未知,公开招标
940,伊宁市智慧民政平台运营项目,伊宁市智慧民政平台运营项目,33.54,伊宁市民政局,未知,公开招标
941,HRL325燃料电池系统测试设备租赁及配套用气采购项目（三次）,HRL325燃料电池系统测试设备租赁及配套用气采购项目（三次）,0.0,zycgr22011902,未知,公开招标
942,2025年度广东省战略性产业集群咨询机构项目(三次)招标公告,2025年度广东省战略性产业集群咨询机构项目(三次)招标公告,,未知,未知,公开招标
943,滆湖鲌类国家级水产种质资源保护区调整专题论证报告编制,滆湖鲌类国家级水产种质资源保护区调整专题论证报告编制,160.0,常州西太湖科技产业园管理委员会,未知,公开招标
944,海南大学科研仪器设备更新置换项目--南繁与热带高效农业创新平台（三）(二次),海南大学科研仪器设备更新置换项目--南繁与热带高效农业创新平台（三）(二次),650.4,海南大学,未知,公开招标
945,温州市鹿城区后京电镀基地清洁生产审核创新试点项目,温州市鹿城区后京电镀基地清洁生产审核创新试点项目,55.2,温州市生态环境局鹿城分局,未知,公开招标
946,高功率（30KW）激光-电弧复合智能焊接系统招标公告,高功率（30KW）激光-电弧复合智能焊接系统招标公告,,未知,未知,公开招标
947,南京艺术学院附属中等艺术学校三角钢琴采购,南京艺术学院附属中等艺术学校三角钢琴采购,347.0,南京艺术学院,未知,公开招标
948,厦门市新一轮第一批专精特新中小企业赋能服务,厦门市新一轮第一批专精特新中小企业赋能服务,225.0,厦门市工业和信息化局,未知,公开招标
949,夏邑县住房和城乡建设局2026年夏邑县农村生活污水处理站运维服务项目,夏邑县住房和城乡建设局2026年夏邑县农村生活污水处理站运维服务项目,396.0,夏邑县住房和城乡建设局,未知,公开招标
950,常州市第三人民医院污水处理托管服务项目,常州市第三人民医院污水处理托管服务项目,75.0,常州市第三人民医院,未知,公开招标
951,无锡市公安局滨湖分局2026年食堂原材料配送定点单位采购项目（第二次）,无锡市公安局滨湖分局2026年食堂原材料配送定点单位采购项目（第二次）,515.0,无锡市公安局滨湖分局（本级）,未知,公开招标
952,胡埭镇政府食堂外包服务,胡埭镇政府食堂外包服务,162.25,无锡市滨湖区胡埭镇人民政府,未知,公开招标
953,青海省妇女儿童医院儿保科设备（第二次）,青海省妇女儿童医院儿保科设备（第二次）,6.0,青海省妇女儿童医院,未知,公开招标
954,浦江县中山中学体育馆空调设备采购项目,浦江县中山中学体育馆空调设备采购项目,70.0,浦江县中山中学,未知,公开招标
955,滨海县人民医院数据中心运维采购项目,滨海县人民医院数据中心运维采购项目,300.0,滨海县人民医院,未知,公开招标
956,揭阳市揭东区2025年松材线虫病防治项目招标公告,揭阳市揭东区2025年松材线虫病防治项目招标公告,,未知,未知,公开招标
957,办公用品及耗材采购,办公用品及耗材采购,80.0,德阳市公安局,未知,公开招标
958,2026-2028年度新天地公园、文慧园、徐园、长河绿地公园保安服务项目,2026-2028年度新天地公园、文慧园、徐园、长河绿地公园保安服务项目,463.5,常州市武进区市政公用事业管理处,未知,公开招标
959,河南省水利厅河南省水利高程控制网普查和复测项目,河南省水利厅河南省水利高程控制网普查和复测项目,1135.0,河南省水利厅,未知,公开招标
960,新疆维吾尔自治区第三人民医院心内、脑病、血管介入耗材采购项目（22包、25包、26包、27包）,新疆维吾尔自治区第三人民医院心内、脑病、血管介入耗材采购项目（22包、25包、26包、27包）,128.49,新疆维吾尔自治区第三人民医院,未知,公开招标
961,新疆维吾尔自治区第三人民医院心内、脑病、血管介入耗材采购项目（21包、23包、24包、28包、29包、30包）,新疆维吾尔自治区第三人民医院心内、脑病、血管介入耗材采购项目（21包、23包、24包、28包、29包、30包）,131.52,新疆维吾尔自治区第三人民医院,未知,公开招标
962,河南省水利厅河南省卫共流域水文复核与工程建设方案研究项目,河南省水利厅河南省卫共流域水文复核与工程建设方案研究项目,400.0,河南省水利厅,未知,公开招标
963,国家知识产权局机关服务中心电梯和起重设备维保及大修服务项目,国家知识产权局机关服务中心电梯和起重设备维保及大修服务项目,178.0,国家知识产权局机关服务中心,未知,公开招标
964,中华人民共和国上海海关后勤管理中心陆家嘴物业管理服务项目,中华人民共和国上海海关后勤管理中心陆家嘴物业管理服务项目,716.0,中华人民共和国上海海关后勤管理中心,未知,公开招标
965,鄂城区财政局深化零基预算改革咨询服务采购项目,鄂城区财政局深化零基预算改革咨询服务采购项目,300.0,鄂州市鄂城区财政局本级,未知,公开招标
966,南京航空航天大学智能机器人创新实践平台采购项目,南京航空航天大学智能机器人创新实践平台采购项目,99.0,南京航空航天大学,未知,公开招标
967,物业管理服务采购项目,物业管理服务采购项目,440.85,北京市朝阳区小红门社区卫生服务中心,未知,公开招标
968,农安县合隆镇人民政府建设占用耕地耕作层土壤剥离项目验收报告编制单位封闭式框架协议征集项目,农安县合隆镇人民政府建设占用耕地耕作层土壤剥离项目验收报告编制单位封闭式框架协议征集项目,0.0,农安县合隆镇人民政府,未知,公开招标
969,国家税务总局淮安市税务局2026年机房运维服务项目,国家税务总局淮安市税务局2026年机房运维服务项目,33.0,国家税务总局淮安市税务局,未知,公开招标
970,中国民航大学互联网出口接入服务采购,中国民航大学互联网出口接入服务采购,84.0,中国民航大学,未知,公开招标
971,阳新县疾病预防控制中心螺旋CT采购项目,阳新县疾病预防控制中心螺旋CT采购项目,240.0,阳新县疾病预防控制中心,未知,公开招标
972,2025年景泰县人民医院医疗设备采购项目招标公告,2025年景泰县人民医院医疗设备采购项目招标公告,,未知,未知,公开招标
973,庄河市2026年乡镇（街道）民政服务站项目建设运营服务采购项目,庄河市2026年乡镇（街道）民政服务站项目建设运营服务采购项目,350.0,庄河市民政局,未知,公开招标
974,2026年温州市滨江区域（瓯江路）亮化示范区块维养服务,2026年温州市滨江区域（瓯江路）亮化示范区块维养服务,398.8,温州市鹿城区市政公用管理处,未知,公开招标
975,绍兴市中心血站2026物业管理项目,绍兴市中心血站2026物业管理项目,57.26,绍兴市中心血站,未知,公开招标
976,水稻绿色生态种植技术推广应用农用材料采购招标公告,水稻绿色生态种植技术推广应用农用材料采购招标公告,,未知,未知,公开招标
977,华中科技大学同济医学院附属同济医院生物分子相互作用仪采购项目,华中科技大学同济医学院附属同济医院生物分子相互作用仪采购项目,140.0,华中科技大学同济医学院附属同济医院,未知,公开招标
978,2026年数据传输链路租用项目,2026年数据传输链路租用项目,320.0,国家卫星海洋应用中心,未知,公开招标
979,东莞市殡仪馆其他殡葬用品供应资格商采购项目招标公告,东莞市殡仪馆其他殡葬用品供应资格商采购项目招标公告,,未知,未知,公开招标
980,银川市生态环境局银川市环境监测与执法办公楼、宁夏回族自治区生态环境监测中心物业服务（三年）项目,银川市生态环境局银川市环境监测与执法办公楼、宁夏回族自治区生态环境监测中心物业服务（三年）项目,150.0,银川市生态环境局,未知,公开招标
981,中国科学技术大学合肥先进光源国家重大科技基础设施项目-BPM主电缆短电缆组件及连接器,中国科学技术大学合肥先进光源国家重大科技基础设施项目-BPM主电缆短电缆组件及连接器,400.0,中国科学技术大学,未知,公开招标
982,中国科学技术大学合肥先进光源国家重大科技基础设施项目-加速器人身安全联锁系统,中国科学技术大学合肥先进光源国家重大科技基础设施项目-加速器人身安全联锁系统,128.0,中国科学技术大学,未知,公开招标
983,杭州市第一社会福利院（杭州市精神病人社会福利院）2026年物业管理服务项目,杭州市第一社会福利院（杭州市精神病人社会福利院）2026年物业管理服务项目,420.8,杭州市第一社会福利院（杭州市精神病人社会福利院）,未知,公开招标
984,诸暨市姚江镇治安巡查、安全保障、突发事件处置等工作的安全服务采购项目,诸暨市姚江镇治安巡查、安全保障、突发事件处置等工作的安全服务采购项目,200.0,诸暨市姚江镇人民政府,未知,公开招标
985,碾磨谷物及谷物加工品等货物采购项目,碾磨谷物及谷物加工品等货物采购项目,120.82,资阳市中心医院,未知,公开招标
986,芜湖江北新区城市排水(雨水)防涝综合规划(修编),芜湖江北新区城市排水(雨水)防涝综合规划(修编),97.0,皖江江北新兴产业集中区管委会,未知,公开招标
