id,company_name,credit_code,registration_date,company_type,legal_representative,registered_capital_value,province,city,registration_address,business_scope
927,上海 和晨 汽车 科技 有限公司,91310000MA1G0UNH00,2019-01-24,未知类型,苏利永,0.0,上海,普陀,上海市 普陀区 泸定 路 276 弄 11 号楼 403 室,从事 汽车 领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ， 汽车 及其 零配件 汽车用品 五金制品 电子产品 的 批发 进出口 佣金 代理 拍卖 除外 及 相关 配套 业务 不 涉及 国营 贸易 管理 商品 ， 涉及 配额 许可证 管理 商品 的 ， 按 国家有关 规定 办理 ， 物业管理 ， 企业 管理 咨询 ， 商务信息 咨询 金融信息 除外 ， 会展 会务 服务
928,上海 喆 玺 商务 咨询服务 有限公司,91310120MA1HQNDG2E,2019-01-24,未知类型,李根治,0.0,上海,奉贤,上海市 奉贤区 大叶 公路 5225 号 5 幢 5114 室,商务信息 咨询 ， 健康 管理 咨询 ， 旅游 咨询 ， 酒店 管理 ， 企业 管理 咨询 ， 财务咨询 ， 人才 咨询 ， 法律咨询 ， 保险 咨询 ， 建设 工程造价 咨询 ， 文化 艺术交流 策划 ， 市场 营销策划 ， 企业形象 策划 ， 体育赛事 活动 策划 ， 公关活动 策划 ， 摄影 服务 ， 翻译 服务 ， 仓储 服务 除 危险 化学品 ， 会务 服务 ， 展览 展示 服务 ， 旅客 票务 代理 ， 汽车 租赁 ， 从事 医疗 科技 生物科技 美容 科技领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ， 日用百货 化妆品 服装服饰 的 批发 零售 ， 电子商务
929,上海 呈风 实业 有限公司,91310106MA1FYF9Y4T,2019-01-24,未知类型,王碧云,0.0,上海,静安,上海市 静安区 南京 西路 758 号 8A 室,文化 艺术 活动 交流 与 策划 ， 公关活动 策划 ， 市场 营销策划 ， 企业形象 策划 ， 电脑 图文 设计 制作 ， 设计 制作 代理 发布 各类 广告 ， 品牌 策划 ， 摄影 服务
930,上海 圣洁 文化传媒 发展 有限公司,91310230MA1K2LN95L,2019-01-24,未知类型,龚景兰,0.0,上海,崇明,上海市 崇明 区 横沙乡 富民 支路 58 号 A3 - 5060 室 上海 横泰 经济 开发区,文化 艺术交流 与 策划 ， 影视 策划 ， 广播 电视节目 制作 ， 市场 营销策划 ， 企业 管理 咨询 ， 商务信息 咨询 ， 会务 服务 ， 展览 展示 服务 ， 企业形象 策划 ， 电脑 图文 制作 ， 设计 制作 代理 发布 各类 广告 ， 产品包装 设计 ， 包装 服务 ， 工艺礼品
931,上海 和 凌 食品 有限公司,91310114MA1GW4T03F,2019-01-24,未知类型,陈开忠,0.0,上海,嘉定,上海市 嘉定区 张掖 路 355 号 C 区 1045 室,食品 销售 ， 从事 货物 及 技术 进出口 业务 ， 食用 农产品 不 含 生猪 产品 牛羊肉 品 食品 添加剂 的 销售 ， 电子商务
932,上海 众全 文化传媒 有限公司,91310120MA1HQN5N9W,2019-01-24,未知类型,徐金斗,0.0,上海,奉贤,上海市 奉贤区 四团 镇平 港路 883 - 885 号 2 幢 3270 室,文化 艺术交流 策划 ， 企业形象 策划 ， 市场 营销策划 ， 企业 管理 咨询 ， 商务信息 咨询 ， 展览 展示 服务 ， 设计 制作 代理 发布 各类 广告 ， 电脑 图文 设计 制作 ， 动漫 设计 ， 产品包装 设计 ， 平面设计 ， 礼仪 服务 ， 摄影 服务 ， 服装鞋帽 家具 玩具 日用百货 木制品 塑料制品 的 批发 零售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。
933,上海 味辉 餐饮 有限公司 第一分 公司,91310115MA1HAF5G2T,2019-01-24,未知类型,桑协要,0.0,上海,浦东,上海市浦东新区 秀 沿路 3768 号 2 幢 2F - 210 室,餐饮 服务 ， 餐饮企业 管理 ， 食用 农产品 的 销售 ， 保洁 服务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。
934,上海 七彩 牛 酒业 有限公司,91310114MA1GW4RC9Q,2019-01-24,未知类型,朱新龙,0.0,上海,嘉定,上海市 嘉定区 南翔 镇静 塘路 988 号 2 幢 JT1017 室,食品 销售 ， 物业管理 ， 服装服饰 鞋帽 化妆品 劳防 用品 消防器材 酒店用品 酒店设备 环保 设备 家具 汽车 零部件 的 销售 ， 市场 营销策划 ， 企业 管理 咨询 ， 商务 咨询 ， 公关活动 组织 策划 ， 文化 艺术交流 策划 ， 会务 服务 ， 图文 设计 制作 ， 产品设计 ， 旅游 咨询 不得 从事 旅行社 业务 ， 创意 服务 ， 礼仪 服务 ， 电子商务
935,上海 和熠 贸易 有限公司,91310113MA1GN8Q30X,2019-01-24,未知类型,严玲,0.0,上海,宝山,上海市 宝山区 高逸路 112 - 118 号 3 幢 7284 室,汽车 租赁 ； 商务信息 咨询 ； 会务 服务 ； 从事 汽车 科技 网络科技 计算机 软硬件 科技领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ； 创意 服务 ； 设计 制作 代理 发布 各类 广告 ； 普通 机械设备 租赁 ； 销售 汽车 日用百货 五金交电 汽车配件 家用电器 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
936,上海 勇君 汽车 租赁 有限公司,91310230MA1K2LK021,2019-01-24,未知类型,杨勇,0.0,上海,崇明,上海市 崇明 区城桥 镇秀 山路 8 号 3 幢 四层 I 区 463 室 上海市 崇明 工业园区,汽车 租赁 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
937,上海 久协 印务 有限公司,91310120MA1HQNDJ70,2019-01-24,未知类型,陈华,0.0,上海,奉贤,上海市 奉贤区 海湾 旅游区 奉炮 公路 141 弄 49 号 1 幢 607 室,其他 印刷品 印刷
938,上海 发平 建筑工程 材料 有限公司,91310120MA1HQND95G,2019-01-24,未知类型,顾双辰,0.0,上海,奉贤,上海市 奉贤区 四团 镇平 福 西路 158 号 5 幢 1421 室,建筑 装饰 材料 化工原料 及 产品
939,上海 乐书趣 画 文化 传播 有限公司,91310113MA1GN8NL90,2019-01-24,未知类型,曹雨辰,0.0,上海,宝山,上海市 宝山区 蕰 川 路 516 号 3 幢 3020,文化 艺术交流 策划 ； 商务信息 咨询 ； 企业形象 策划 ； 公关活动 策划 ； 市场 营销策划 ； 会务 会展 服务 ； 电脑 图文 设计 制作 ； 设计 制作 代理 及 发布 各类 广告 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
940,上海 国姝 生物科技 有限公司,91310116MA1JBHXR3N,2019-01-24,未知类型,霍清力,0.0,上海,金山,上海市 金山区 亭林镇 寺平 南路 19 号 3 幢 4202 室,从事 生物科技 专业 领域 内 技术开发 技术转让 技术咨询 技术 服务 ， 化妆品 ， 医疗器械 仅限 不需 医疗器械 许可证 的 品种 ， 清洁用品 ， 家居用品 销售 ， 营养 健康 咨询服务 ， 会务 服务 ， 礼仪 服务 ， 品牌 管理 ， 商务信息 咨询 ， 企业 管理 咨询 ， 公关活动 策划 ， 市场 营销策划 ， 市场 信息 咨询 与 调查
941,上海 上 村 餐饮 服务 有限公司,91310104MA1FRFJR2Y,2019-01-24,未知类型,管五生,0.0,上海,徐汇,上海市 徐汇区 虹 漕路 68 号 43 幢 3E3F 室,餐饮 服务 ， 食品 销售 ， 餐饮企业 管理 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
942,上海 兴峦 实业 有限公司,91310120MA1HQN6Y5E,2019-01-24,未知类型,陈曦,0.0,上海,奉贤,上海市 奉贤区 浦卫 公路 16021626 号 202 室,建筑 建设 工程施工 ， 地基基础 建设工程 专业 施工 ， 建筑 装饰 装修 建设工程 设计 施工 一体化 ， 市政 公用 建设 工程施工 ， 环保 建设工程 专业 施工 ， 建筑材料 电动工具 五金交电 机械设备 金属材料 批发 零售 ， 企业 管理 咨询 ， 保洁 服务 ， 电脑 图文 设计 制作 ， 设计 制作 各类 广告 ， 酒店 管理 ， 商务信息 咨询 ， 从事 计算机 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 物业管理 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。
943,上海 元享 软装 设计 有限公司,91310113MA1GN8Q49T,2019-01-24,未知类型,甘纪红,0.0,上海,宝山,上海市 宝山区 顾北 东路 575 弄 1 - 17 号 C 区 21 - 7 室,室内外 装潢 及 设计 ； 工艺品 设计
944,上海 园优 新能源 科技 有限公司 合庆 加气 站 分公司,91310115MA1HAF6K1G,2019-01-24,未知类型,苏文斌,0.0,上海,浦东,上海市浦东新区 G1501 合庆 服务区,从事 新能源 科技 节能 科技领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ， 合同 能源管理 ， 燃气 经营 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
945,上海 创寓 科技 发展 有限公司,91310110MA1G8WNE56,2019-01-24,未知类型,张峰,0.0,上海,杨浦,上海市 杨浦区 四平路 2500 号 22 楼 J20 室,环保 科技 新 材料 科技 光电 科技 计算机 科技 网络科技 智能 科技 信息 科技 通信 科技 电子科技 通讯 科技 照明 科技 生物科技 计算机 软硬件 科技领域 内 的 技术开发 技术转让 技术 服务 技术咨询 ， 电子商务
946,上海 一伟 地毯 地板 有限公司,91310120MA1HQN5E58,2019-01-24,未知类型,戴训华,0.0,上海,奉贤,上海市 奉贤区 南桥 镇国 顺路 936 号 5 幢,地毯 地板 窗帘 五金交电 机电设备 卫生洁具 陶瓷制品 文具用品 一般 劳防 用品 服装服饰 家用电器 皮革制品 床上用品 针纺织品 工艺礼品 办公用品 家具 电子产品 建筑 装潢 材料 批发 零售 ， 保洁 服务 ， 展览 展示 服务 ， 会务 服务 ， 建筑 装饰 装修 建设工程 设计 施工 一体化 ， 园林绿化 工程施工 ， 国内 货物运输 代理 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。
947,上海 中象 餐饮 管理 有限公司,91310116MA1JBHX02R,2019-01-24,未知类型,湛永红,0.0,上海,金山,上海市 金山区 金山 卫镇秋 实路 688 号 1 号楼 5 单元 1567 室,餐饮企业 管理 ， 酒店 管理 ， 市场 营销策划 ， 电子商务
948,上海 仙麦 电子商务 有限公司,91310116MA1JBHXA4A,2019-01-24,未知类型,李婷婷,0.0,上海,金山,上海市 金山区 金山 卫镇秋 实路 688 号 1 号楼 5 单元 391 室 K 座,电子商务
949,上海 乾诗秋易 文化传媒 有限公司,91310117MA1J3C5901,2019-01-24,未知类型,张旭,0.0,上海,松江,上海市 松江区 新 浜 镇 新绿 路 398 号,文化 艺术交流 活动 策划 ， 舞台 造型 策划 ， 影视 策划 ， 企业形象 策划 ， 市场 营销策划 ， 公关活动 策划 ， 设计 制作 代理 发布 各类 广告 ， 电脑 图文
950,上海 均 竹 文化 传播 有限公司,91310116MA1JBHWW8K,2019-01-24,未知类型,邓国荣,0.0,上海,金山,上海市 金山区 金山 卫镇秋 实路 688 号 1 号楼 5 单元 295 室 I 座,广告设计 制作 代理 发布 ， 商务 咨询 ， 旅游 咨询 ， 体育赛事 策划 ， 创意 服务 ， 营养 健康 咨询服务 ， 礼仪 服务 ， 电子商务 不得 从事 增值 电信 金融业务 ， 日用百货 ， 办公 文化用品 ， 体育用品 ， 工艺礼品 ， 花卉 ， 食用 农产品 ， 电子产品 ， 陶瓷制品 ， 化妆品 ， 美容美发 用品 ， 酒店用品 ， 家居用品 ， 床上用品 ， 茶具 ， 医疗器械
951,上海 为谊 网络科技 中心,91310230MA1K2LRM78,2019-01-24,个人独资企业,丁士荣,0.0,上海,崇明,上海市 崇明 区长 兴镇 潘园 公路 1800 号 3 号楼 40506 室 上海 泰和 经济 发展 区,从事 网络计算机 科技领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ， 计算机软件 开发 ， 广告设计 制作 代理 发布 ， 商务信息 咨询 ， 计算机网络 工程 ， 通信工程 ， 计算机系统 集成 服务 ， 通讯器材 计算机 软硬件 的 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
952,上海 乔壹 知识产权 代理 有限公司,91310120MA1HQN8W1B,2019-01-24,未知类型,胡文炳,0.0,上海,奉贤,上海市 奉贤区 南桥 镇国 顺路 936 号 5 幢,知识产权 代理 ， 企业 登记 代理 ， 财务咨询 ， 企业 管理 咨询 ， 企业形象 策划 ， 市场 营销策划 ， 计算机信息 系统集成 ， 从事 软件 科技 计算机信息 科技 节能 科技 环保 科技领域 内 的 技术开发 技术转让 技术咨询 技术 服务 ， 设计 制作 代理 发布 各类 广告 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。
953,上海 伊灵 培训 学校 有限公司,91310117MA1J3C507D,2019-01-24,未知类型,范吴英,0.0,上海,松江,上海市 松江区 泗泾镇 泗滨路 666 弄 686690692696698 号 一层,中等 及 中等 以下 非学历 业余教育 ( 文化 类 ) 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
954,上海 丝彤 美容美发 有限公司,91310115MA1HAF7E9R,2019-01-24,未知类型,王炜,0.0,上海,浦东,上海市浦东新区 北艾路 1789 号 1 层 ， 1791 号 1 - 2 层,美容店 ， 理发店 ， 美甲 服务 ， 保健 按摩 服务 ， 健身 服务 ， 化妆品 食用 农产品 工艺美术品
955,上海 圭诺 贸易 有限公司,91310115MA1HAF616D,2019-01-24,未知类型,何国华,0.0,上海,浦东,上海市浦东新区 南汇 新城镇 环 湖西 二路 888 号 C 楼,五金交电 电子产品 家用电器 制冷 设备 仪器仪表 木制品 纸制品 橡 塑制品 计算机软件 及 辅助 设备 实验室 设备 自动化 设备 家具 卫生洁具 安防 设备 的 销售 ， 医疗器械 经营 ， 计算机网络 工程 ， 计算机系统 集成 ， 模具设计 ， 电子商务
956,上海 仕玺 贸易 发展 有限公司,91310116MA1JBJ1A6Q,2019-01-25,未知类型,陈惠鑫,0.0,上海,金山,上海市 金山区 金山 卫镇秋 实路 688 号 1 号楼 5 单元 1548 室,食品 销售 ， 食用 农产品 ， 电子产品 ， 通讯器材 ， 通信 设备 及 相关 产品 ， 日用百货 ， 五金 机电 ， 五金工具 ， 化妆品 ， 家用电器 ， 家居饰品 ， 化肥 ， 饲料 ， 饲料 添加剂 ， 针纺织品 ， 服装服饰 ， 办公 文化用品 ， 体育用品 ， 建筑材料 ， 医疗器械
957,上海 仟麦 食品 有限公司,91310107MA1G0UNQ4X,2019-01-25,未知类型,白少星,0.0,上海,普陀,上海市 普陀区 绥德 路 889 弄 5 号 295 室,食品 销售 ， 销售 ： 食品 农产品 包装材料 日用百货 工艺品 酒店用品 家具 厨房设备 ， 餐饮企业 管理 ， 酒店 管理 ， 商务信息 咨询 ， 企业 管理 咨询 ， 财务咨询 ， 企业形象 策划 ， 市场 营销策划 ， 广告设计 制作 ， 利用 自有 媒体 发布 广告 ， 美术设计 ， 电子商务
958,上海 优优 国际贸易 有限公司,91310107MA1G0UP553,2019-01-25,未知类型,李启迪,0.0,上海,普陀,上海市 普陀区 真 北路 3562 号 2 楼 F2249 室,从事 货物 及 技术 进出口 业务 ， 销售 ： 文化用品 办公用品 包装材料 日用百货 家用电器 电子产品 珠宝首饰 茶具 家用电器 厨房用品 纸制品 家具 ， 市场 销售 策划 ， 商务信息 咨询 ， 品牌 管理 ， 食品 销售
959,上海 会兴 管业 有限公司,91310230MA1K2LX053,2019-01-25,未知类型,叶蔓萸,0.0,上海,崇明,上海市 崇明 区长 兴镇 潘园 公路 1800 号 3 号楼 55872 室 上海 泰和 经济 发展 区 ),管道 金属材料 五金交电 水暖器材 及 配件 木材 建筑材料 机电设备 普通 劳防 用品 的 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
960,上海 东颉 贸易 有限公司,91310116MA1JBJ665X,2019-01-25,未知类型,宛耀东,0.0,上海,金山,上海市 金山区 漕泾 镇张 漕 公路 236 号 444 室,食用 农产品 ， 日用百货 销售 ， 从事 农业 科技领域 内 的 技术开发 技术咨询 技术转让 技术 服务 ， 国内 货物运输 代理 ， 食品 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。
961,上海 为 壹 供应链 有限公司,91310116MA1JBJ7B2F,2019-01-25,未知类型,张理想,0.0,上海,金山,上海市 金山 工业区 夏宁路 666 弄 101 _ 102 号,供应链 管理 ， 仓储 服务 除 危险 化学品 ， 装卸 服务 ， 国内 货物运输 代理 ， 从事 货物 进出口 及 技术 进出口 业务 ， 电子商务
