id,product_name,keyword,price,supplier,address,description,product_category,collection_time,collection_time_2,supplier_2,created_at,updated_at
921,容量法卡尔费休水分仪 YP-KFV1 卡尔费休水分分析仪 优云谱,水分仪,100.0,山东优云谱光电科技有限公司,山东省潍坊高新区新城街道玉清社区金马路1号欧龙科技园3号车间1楼108 （一照多址）,类别：仪器仪表;分析仪器;水分测定仪,其他,2026-01-17,2026-01-17,山东优云谱光电科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
922,国电华美 HM401 全自动油微量水分测定仪 水分仪,水分仪,2000.0,武汉国电华美电气设备有限公司,湖北武汉,类别：仪器仪表;分析仪器;水分测定仪,其他,2026-01-17,2026-01-17,武汉国电华美电气设备有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
923,红外水分测定仪MA35M-1CN230V1 赛多利斯固体液体水分仪,水分仪,19300.0,苏州金钻称重设备系统开发有限公司,苏州吴中经济开发区城南街道迎春南路112号3幢1102室,类别：仪器仪表;分析仪器;水分测定仪,其他,2026-01-17,2026-01-17,苏州金钻称重设备系统开发有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
924,水分仪 容量滴定法卡氏水分仪器 卡尔-费休滴定仪,水分仪,3900.0,华熙昕 ull分析仪器有限公司,山东省青岛市李沧区京口路47号1107户,类别：仪器仪表;分析仪器;水分测定仪,其他,2026-01-17,2026-01-17,华熙昕 ull分析仪器有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
925,【电商】MRO供应链日本AND爱安德 MF-50 热干水分仪,水分仪,8500.0,深圳电商商业股份有限公司,深圳市龙华区龙华街道松和社区梅龙大道906号4层402室,类别：仪器仪表;分析仪器;水分测定仪,其他,2026-01-17,2026-01-17,深圳电商商业股份有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
926,CEM华盛昌DT-129湿度水分仪木材测湿仪水分测试仪,水分仪,726.78,深圳云威网络科技有限公司,深圳市福田区莲花街道福中社区彩田路5015号中银大厦A、B座B座8CDEF,类别：仪器仪表;分析仪器;水分测定仪,其他,2026-01-17,2026-01-17,深圳云威网络科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
927,4×60m水泥回转窑的技术参数 宏科设计了成套设备配置介绍,水泥,250000.0,河南宏科重工机械设备有限公司,郑州市上街区工业路与通航二路交叉口,类别：机械设备;冶炼设备;耐材及炉窑,设备,2026-01-17,2026-01-17,河南宏科重工机械设备有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
928,堵漏王母料-堵漏水泥 可定制生产 品种多样 YH厂家专用,水泥,700.0,郑州市中泰工程特材科技有限公司,河南省郑州市新密市牛店镇谭村湾村谭东组6号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,郑州市中泰工程特材科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
929,白色硅酸盐水泥425道路工程桥梁建筑用 环保无污染高白度白水泥,水泥,0.85,灵寿县佳信矿产品加工厂,灵寿县南燕川乡西庄,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,灵寿县佳信矿产品加工厂,2026-01-18 13:17:32,2026-01-18 13:17:32
930,硫铝酸盐水泥 凝结快 高强度防水抢修 道路修补料压浆料 假山专用水 泥,水泥,850.0,石家庄建涂新材料科技有限公司,石家庄市鹿泉区海山南大街99号龙海新区15-1-2504室,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,石家庄建涂新材料科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
931,超快硬水泥 快速固结成型 短时脱模 适应紧急工程需求,水泥,500.0,晋州市百信商贸有限公司,晋州市槐树道口,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,晋州市百信商贸有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
932,525硫铝酸盐水泥 道路修补料专用快硬酸盐水 泥系列 黄云河,水泥,850.0,河南永安桥隧建材有限公司,河南郑州,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,河南永安桥隧建材有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
933,质感微水泥 易清洁 耐久性强 增添建筑物的美感,水泥,200.0,南京铭威新材料科技有限公司,南京市玄武区中央路302号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,南京铭威新材料科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
934,超 细水 泥的特性及用途 microcement超细水泥 全国就近工厂发货,水泥,1060.0,郑州匠维新材料有限公司,河南省郑州市上街区许昌路西段26号院28号楼2单元5层501号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,郑州匠维新材料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
935,黄腾建材 抗返潮性好 硬化速度快 附近自流平水泥,水泥,1698.0,南昌市黄腾建材有限公司,江西省南昌市青山湖区昌东工业园胡家村1902号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,南昌市黄腾建材有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
936,复合硅酸盐水泥 生产厂家 库存充足 发货速度快 郑金建材,水泥,330.0,郑州郑金建材有限公司,河南省郑州市新郑市新村镇水泉103号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,郑州郑金建材有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
937,42.5级 低碱度硫铝酸盐水泥 凝固快 强度高 快干快硬水泥 15分钟凝固,水泥,750.0,郑州鑫密熔料有限公司,新密市平陌镇虎岭村,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,郑州鑫密熔料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
938,膨胀水泥 库存充足 品牌多样 用途广泛防水性好 顺源,水泥,60.0,北京鑫聚兴顺源化工产品有限公司,北京市顺义区高丽营镇七村东门路王家巷10号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,北京鑫聚兴顺源化工产品有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
939,永欣胜 速干水泥批发 工程适用 服务完善 全国供应,水泥,500.0,成都永欣胜建材有限公司,成都市成华区望平街118号天祥大厦B-C单元2楼219室,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,成都永欣胜建材有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
940,铝酸盐水泥铝酸钙水泥CA50 高铝矾土熟料 鑫聚兴,水泥,15.0,北京鑫聚兴顺源化工产品有限公司,北京市顺义区高丽营镇七村东门路王家巷10号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,北京鑫聚兴顺源化工产品有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
941,保证时效 工业级膨胀水泥 硫铝酸盐水泥 材料膨大作用,水泥,1000.0,郑州市建文特材科技有限公司,新密市西大街办事处青石河村四组,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,郑州市建文特材科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
942,PSA32.5水泥 粘结力强 品类齐全 发货快 建筑材料 厂家直供,水泥,100.0,天津中天鸿途建筑材料销售有限公司,天津滨海高新区塘沽海洋科技园厦门路8号环渤海市场基础建材区A区78号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,天津中天鸿途建筑材料销售有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
943,自流平水泥 优异的耐磨性 货源充足 不易沾染污渍 家家安,水泥,150.0,江苏雄鹰建材科技有限公司,江苏省常州市新北区奔牛镇九里九奔西路103号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,江苏雄鹰建材科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
944,厂家质保 货到付款 供应 高强度封孔水泥 使用方便,水泥,1000.0,中重智能装备有限公司,山东省济宁市任城区仙营街道金宇路18号谢营科技大厦21层2108室,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,中重智能装备有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
945,铝酸盐水泥 出厂价直供CA50/60/70/80耐火水泥各种强度标号,水泥,1850.0,郑州科瑞耐火材料有限公司,新密市超化镇申沟村,类别：化工能源;无机非金属材料;耐火材料,其他,2026-01-17,2026-01-17,郑州科瑞耐火材料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
946,北 京袋装水泥 品质保证 - 适用于建筑工地基础施工批发,水泥,15.0,北京鑫敬成建材有限公司,北京市房山区良乡凯旋大街建设路18号—D9008,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,北京鑫敬成建材有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
947,快硬硫铝酸盐水泥 快干水泥 强度42.5级 用于抢修工程,水泥,1.25,武汉吉业升化工有限公司,武汉市黄陂区盘龙城经济开发区叶店村武汉28街休闲商业中心D1栋1-2层15室,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,武汉吉业升化工有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
948,散装水泥活性高粘结时间快快凝快硬施工性能好,水泥,380.0,广州市欣烨建材有限公司,广州市番禺区大石街富丽家园丽景大山路以南地段6号之二二层,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,广州市欣烨建材有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
949,抗渗水泥 厂家批发高强自流平流动性高 支持加工定做,水泥,1400.0,石家庄瑞和安建筑材料有限公司,河北省石家庄市长安区和平东路289号红星美凯龙后院1排1号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,石家庄瑞和安建筑材料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
950,乾宇 白水泥 批发 无结块 无杂质 建筑用 服务优良,水泥,820.0,灵寿县乾宇矿产品加工厂,河北省石家庄市灵寿县寨头乡寨头村,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,灵寿县乾宇矿产品加工厂,2026-01-18 13:17:32,2026-01-18 13:17:32
951,做耐火材料原料用的耐火水泥 高铝水泥 725铝酸盐水泥定制,水泥,2800.0,郑州科瑞耐火材料有限公司,新密市超化镇申沟村,类别：化工能源;无机非金属材料;耐火材料,其他,2026-01-17,2026-01-17,郑州科瑞耐火材料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
952,白水泥 建筑装饰材料装饰用白色水 泥32.5 防水耐水 详情可咨询,水泥,0.75,石家庄马跃建材有限公司,灵寿县慈峪镇苏家庄村,类别：冶金钢材;矿产;非金属矿产,其他,2026-01-17,2026-01-17,石家庄马跃建材有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
953,湖 北 汉 阳 325 425水泥批发 工地直发 厂家直供 砖沙一站供应,水泥,20.0,福州工辅建筑科技有限公司,福建省福州市台江区洋中街道洋中路299号（原洋中路东侧）融信洋中城（地块十二）3#楼19层18商务办公-1,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,福州工辅建筑科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
954,建筑品牌灰色中热水泥 厂家直供现货 支持配送,水泥,100.0,石家庄兴偌建材销售有限公司,河北省石家庄市长安区兆通南路乐城国际贸易城5号场馆1-922,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,石家庄兴偌建材销售有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
955,娲石 M32.5 沙子水泥厂家 免费拿样快速发货 货源充足,水泥,300.0,娲石水泥集团有限公司,武汉市新洲区阳逻街汽渡路488号,类别：建材家装;砌筑材料;水泥,其他,2026-01-17,2026-01-17,娲石水泥集团有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
956,雷磁COD-583型在线高锰酸盐指数监测仪 水质分析仪,水质测试仪,1000000.0,上海仪电科学仪器股份有限公司,上海市嘉定区安亭镇园大路5号2幢1层,类别：仪器仪表;环境检测仪器;在线检测仪器,其他,2026-01-17,2026-01-17,上海仪电科学仪器股份有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
957,虹润 pH计在线监测仪水库河道工业电极污水ORP酸碱度水质分析检测,水质测试仪,1020.0,福建顺昌虹润精密仪器有限公司,福建省顺昌县城南东路45号,类别：仪器仪表;行业专用仪器仪表;其它行业专用仪器仪表,其他,2026-01-17,2026-01-17,福建顺昌虹润精密仪器有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
958,水质PH值传感器 工业级水质测试仪 ORP电极探头 在线监测精准度高,水质测试仪,623.0,山东中天宇信信息技术有限公司,山东省威海市火炬高技术产业开发区恒泰街-97-2号广源家具五楼东,类别：仪器仪表;环境检测仪器;水质分析仪器,其他,2026-01-17,2026-01-17,山东中天宇信信息技术有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
959,便携多参数水质检测仪 水质分析仪 IN-B100 水质测试仪,水质测试仪,10600.0,山东来因光电科技有限公司,山东省潍坊高新区新城街道玉清社区金马路6号山东大陆产业园内东车间三层,类别：仪器仪表;环境检测仪器;水质分析仪器,其他,2026-01-17,2026-01-17,山东来因光电科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
960,多参数水质分析仪 现场执法取证模块 蓝景 LJ-B100M,水质测试仪,29600.0,山东蓝景电子科技有限公司,山东省潍坊高新区新城街道玉清社区金马路1号欧龙科技园3号车间1楼105,类别：仪器仪表;环境检测仪器;水质分析仪器,其他,2026-01-17,2026-01-17,山东蓝景电子科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
961,工业在线pH计检测仪 控制器水质测试仪ORP电极探头,水质测试仪,120.0,河南秉晟实业有限公司,河南省郑州市高新技术产业开发区冬青街7号郑州银行A2座807号,类别：仪器仪表;环境检测仪器;水质分析仪器,其他,2026-01-17,2026-01-17,河南秉晟实业有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
962,水质PH值传感器 工业级水质测试仪 ORP电极探头 在线监测精准度高,水质测试仪,8000.0,北京双晖京承电子产品有限公司,北京市平谷区中关村科技园区平谷园兴谷A区平和街39号院21号楼A区1层,类别：仪器仪表;环境检测仪器;水质分析仪器,其他,2026-01-17,2026-01-17,北京双晖京承电子产品有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
963,TOC总有机碳分析仪器 制药用水离线型水质测试仪,水质测试仪,300000.0,珠海市澳翔科技有限公司,珠海市斗门区白蕉镇白蕉南路26号1栋2103房,类别：仪器仪表;环境检测仪器;水质分析仪器,其他,2026-01-17,2026-01-17,珠海市澳翔科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
964,水质测试仪 多参数监测养殖泳池氨氮浊度悬浮物在线水质检测仪,水质测试仪,500.0,智测云联（青岛）智能科技有限公司,山东省青岛市崂山区同安路880号1号楼2510（一照多址）,类别：仪器仪表;环境检测仪器;水质分析仪器,其他,2026-01-17,2026-01-17,智测云联（青岛）智能科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
965,贯奥水质测试仪电导率COD氨氮溶解氧重金属水质检测仪,水质测试仪,16000.0,郑州贯奥仪器仪表有限公司,郑州高新技术产业开发区金盏街16号亿达科技新城8号楼2单元502,类别：仪器仪表;环境检测仪器;水质分析仪器,其他,2026-01-17,2026-01-17,郑州贯奥仪器仪表有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
966,余氯分析仪厂家 具备报警和预警功能 鸿光环保水质测试仪,水质测试仪,25000.0,南京鸿光环保科技有限公司,南京市江宁区禄口街道神舟路37号创智产业园A栋A1-006,类别：仪器仪表;环境检测仪器;水质分析仪器,其他,2026-01-17,2026-01-17,南京鸿光环保科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
