contract_number,contract_name,project_number,project_name,buyer,buyer_address,buyer_contact,supplier,supplier_address,supplier_contact,main_target_name,specs,main_target_quantity,main_target_unit_price,contract_amount,performance_info,procurement_method,contract_sign_date,contract_announce_date,other_supplements,administrative_region,industry,agency,file_name,source
,滨湖区城管综合行政执法大队食材配送采购项目中标公告(二),,滨湖区城管综合行政执法大队食材配送采购项目,无锡市滨湖区城市管理综合行政执法大队,无锡市滨湖区鸿桥路883号,,社会信用代码,,高燕华,其他,详见招标文件,1,详见合同,0.002200,详见合同,公开招标,2025年12月30日 16:59,2025年12月30日 16:59,无锡市梁溪区南湖大道501号扬名创智园D座203室,江苏省,其他,江苏鸿鹏工程管理咨询有限公司,zhongbiao_1767095580_15.txt,zhongbiao
11000025210200153251-XM001,市机关事务局第一幼儿园2026年主园区物业服务项目中标结果公告,11000025210200153251-XM001,市机关事务局第一幼儿园2026年主园区物业服务项目,市机关事务局第一幼儿园,北京市东城区光明路1号,"张老师,67172022",北京银达物业管理有限责任公司,北京市东城区东中街9号东环广场A座首层,赵老师,服务,详见招标文件,1,详见合同,278.649386 万元（人民币）,详见合同,公开招标,2025年12月30日 16:59,2025年12月30日 16:59,代理机构联系方式: 赵老师，83916706,北京市,服务业,,zhongbiao_1767095581_16.txt,zhongbiao
330881253130010000066-ZJJY-2025-127,浙江建友工程咨询有限公司关于江山市岩溶塌陷野外观测基地建设规划设计方案项目中标(成交)结果公告,330881253130010000066-ZJJY-2025-127,江山市岩溶塌陷野外观测基地建设规划设计方案项目,江山市自然资源和规划局,,0570-4111588,,1,叶女士,其他,服务要求,1,详见合同,107.800000,服务标准,公开招标,2025年12月30日 16:59,2025年12月30日 16:59,代理机构联系方式: 0570-4661101,浙江省,建筑工程,,zhongbiao_1767095584_17.txt,zhongbiao
330105256140010000030-CTZB-2025120105,浙江省成套招标代理有限公司关于文晖街道2025-2026年度区域性微型消防救援站第三方服务项目采购中标(成交)结果公告,330105256140010000030-CTZB-2025120105,文晖街道2025-2026年度区域性微型消防救援站第三方服务项目采购,杭州市拱墅区人民政府文晖街道办事处,,13958016422,,1,蒋鹏,服务,服务要求,1,详见合同,179.800000,服务标准,公开招标,2025年12月30日 16:59,2025年12月30日 16:59,代理机构联系方式: 0571-85331293,浙江省,服务业,,zhongbiao_1767095586_18.txt,zhongbiao
331127253030310000017-JNJKC2025（GK)-079号,浙江建科工程项目管理有限公司关于景宁县培智学校AI星动空间设备采购项目中标(成交)结果公告,331127253030310000017-JNJKC2025（GK)-079号,景宁县培智学校AI星动空间设备采购项目,景宁畲族自治县培智学校,,15105888738,,1,叶海东,设备,详见招标文件,1,详见合同,41.580000,详见合同,公开招标,2025年12月30日 16:59,2025年12月30日 16:59,代理机构联系方式: 0578-5081333,浙江省,教育,,zhongbiao_1767095587_19.txt,zhongbiao
330800253080010000084-CTZB-2025120271,浙江省成套招标代理有限公司关于浙皖闽赣联盟花园·九山争霸体育大赛足球比赛揭幕战（衢州vs上饶）运营项目中标(成交)结果公告,330800253080010000084-CTZB-2025120271,浙皖闽赣联盟花园·九山争霸体育大赛足球比赛揭幕战（衢州vs上饶）运营项目,衢州市体育局,,0570-3856207,,1,李先生,其他,服务要求,1,详见合同,117.500000,服务标准,公开招标,2025年12月30日 16:59,2025年12月30日 16:59,代理机构联系方式: 0570-3057800,浙江省,文化旅游,,zhongbiao_1767095590_20.txt,zhongbiao
330110255100110000122-ZFCGY2025-077,浙江省房地产管理咨询有限公司关于余杭街道老年人拆迁安置点、夕阳红托养中心、中央厨房社会化运营管理服务项目（第二次）中标(成交)结果公告,330110255100110000122-ZFCGY2025-077,余杭街道老年人拆迁安置点、夕阳红托养中心、中央厨房社会化运营管理服务项目（第二次）,杭州市余杭区人民政府余杭街道办事处,,0571-88628791,,1,张工,服务,服务要求,1,详见合同,189.800000,服务标准,公开招标,2025年12月30日 16:59,2025年12月30日 16:59,代理机构联系方式: 13735483636,浙江省,服务业,,zhongbiao_1767095595_1.txt,zhongbiao
330000258060010000132-ZJXL-FCZX-202515,浙江信镧建设工程咨询有限公司关于浙江省福利彩票管理中心2026年福彩公益电视专栏项目中标(成交)结果公告,330000258060010000132-ZJXL-FCZX-202515,2026年福彩公益电视专栏项目,浙江省福利彩票管理中心（本级）,,0571-89057793,,1,刘老师,其他,服务要求,1,详见合同,264.000000,服务标准,公开招标,2025年12月30日 16:59,2025年12月30日 16:59,代理机构联系方式: 0571-87967630,浙江省,其他,,zhongbiao_1767095597_2.txt,zhongbiao
N5116012025000274,广安市营商环境局政务服务工作人员服装采购项目中标（成交）结果公告,N5116012025000274,政务服务工作人员服装采购项目,广安市营商环境局,广安市广安区建安南路459号,18282622982,,,杨女士,品牌,详见招标文件,1,详见合同,40.200000,详见合同,公开招标,2025年12月30日 16:58,2025年12月30日 16:58,四川省广安市广安区四川省广安市枣山园区枣山大道东段9号14幢 306号 代理机构联系方式: 17369089565,四川省,服务业,四川腾冠工程项目管理有限公司,zhongbiao_1767095600_3.txt,zhongbiao
GXZC2025-G1-003617-GLZB,广西国力招标有限公司关于有创呼吸机采购项目（GXZC2025-G1-003617-GLZB）的中标结果公告,GXZC2025-G1-003617-GLZB,有创呼吸机采购项目,广西壮族自治区江滨医院,,童老师，0771-2080180,,1,隆丽艺、覃荟茯,其他,详见招标文件,1,详见合同,196.440000,详见合同,公开招标,2025年12月30日 16:58,2025年12月30日 16:58,代理机构联系方式: 0771-4915558,广西壮族自治区,其他,,zhongbiao_1767095603_4.txt,zhongbiao
三财公开采购-2025-69,河南省人工影响天气水资源保障工程三门峡项目中标公告,三财公开采购-2025-69,河南省人工影响天气水资源保障工程三门峡项目,三门峡市气象局,三门峡市湖滨区甘棠南路与五原西路交叉路口往南约140米,任先生0398-2181355,河南省通信工程局有限责任公司,郑州市经八路6号院,任先生,工程,详见招标文件,1,详见合同,606.0319950（万元）,详见合同,公开招标,2025年12月30日 16:58,2025年12月30日 16:58,代理机构联系方式: 唐媛 15139820677,河南省,建筑工程,,zhongbiao_1767095605_5.txt,zhongbiao
B1S[2025]3182号-004,加强困境儿童关爱服务新疆生产建设兵团第一师阿拉尔市试点项目(2026年)（第四包）中标(成交)结果公告,B1S[2025]3182号-004,加强困境儿童关爱服务新疆生产建设兵团第一师阿拉尔市试点项目(2026年)（第四包）,新疆生产建设兵团第一师民政局,,0097-4666751,,,张兰,服务,服务要求,1,详见合同,94.100000,服务标准,公开招标,2025年12月30日 16:58,2025年12月30日 16:58,代理机构联系方式: 13379735027,全国,建筑工程,,zhongbiao_1767095608_6.txt,zhongbiao
,渔峡口镇柑橘木虱联防联治项目中标成交公告,,渔峡口镇柑橘木虱联防联治项目中标成交公告,长阳土家族自治县渔峡口镇人民政府,,13872681234,宜昌百资农业发展有限公司,湖北省宜昌市长阳土家族自治县龙舟坪镇星城二路2号1单元1022,李奎/覃金凤,其他,详见采购文件,1,详见合同,80.016000,按采购人指定时间完成,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,代理机构联系方式: 18972528709,湖北省,其他,,zhongbiao_1767095610_7.txt,zhongbiao
,武汉市江岸区建设项目管理中心2025年老旧小区改造二期项目监理结果公告,,武汉市江岸区建设项目管理中心2025年老旧小区改造二期项目监理结果公告,武汉市江岸区建设项目管理中心,,027-85791085,湖北合联工程管理有限公司,武汉市江汉区台北路217号6楼,姚颖、李莎、杨淇毅,其他,详见采购文件,1,详见合同,73.07,施工合同工期的基础上再增加60日历天，保证工程竣工验收合格、各项资料移交完毕为止。,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,代理机构联系方式: 027-85809188,湖北省,建筑工程,,zhongbiao_1767095613_8.txt,zhongbiao
,武汉经济技术开发区（汉南区）急救中心武汉经济技术开发区（汉南区）急救中心院前急救服务结果公告,,武汉经济技术开发区（汉南区）急救中心武汉经济技术开发区（汉南区）急救中心院前急救服务结果公告,武汉经济技术开发区（汉南区）急救中心,,027-8485810,湖北腾飞人才股份有限公司,湖北-武汉-蔡甸武汉经济技术开发区201M地块华中智谷项目二期A1办公楼7-8层1、2、3、4、6号,张海杰 许勇,服务,详见响应文件,1,详见合同,96,合同实行一年一签，采购人每年对供应商进行考核，考核合格可续签下一年合同。最多续签两次,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,代理机构联系方式: 027-59219420,湖北省,服务业,,zhongbiao_1767095614_9.txt,zhongbiao
,浠水县新一中片区综合管网及配套道路建设项目总承包（EPC）全过程跟踪审计服务成交结果公告,,浠水县新一中片区综合管网及配套道路建设项目总承包（EPC）全过程跟踪审计服务成交结果公告,浠水县住房和城乡建设局,,13636130288,大华建设项目管理有限公司,武汉市江岸区健康街2号塔子湖组团I地块S3栋办公A单元23层,王女士,服务,浠水县新一中片区综合管网及配套道路建设项目总承包（EPC）全过程跟踪审计服务，具体采购内容详见磋商文件第三章采购需求,1,详见合同,57.680000,自合同签订之日起至工程竣工验收合格出具竣工结算审核报告时止,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,代理机构联系方式: 18772440737,湖北省,建筑工程,,zhongbiao_1767095617_10.txt,zhongbiao
HCZC2025-G1-020081-GXGW,广西国伟工程咨询有限公司关于金城江区2025年农村公益事业财政奖补资金太阳能路灯采购与安装项目的中标公告,HCZC2025-G1-020081-GXGW,金城江区2025年农村公益事业财政奖补资金太阳能路灯采购与安装项目,河池市金城江区财政局,,0778-2303372,,1,韦智敏,其他,详见招标文件,1,详见合同,502.480000,详见合同,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,代理机构联系方式: 0778-2320211,广西壮族自治区,农业农村,,zhongbiao_1767095619_11.txt,zhongbiao
25AT91081908929,安徽医科大学第一附属医院北京安贞医院安徽医院护理单元采购、安装服务项目中标结果公告,25AT91081908929,安徽医科大学第一附属医院北京安贞医院安徽医院护理单元采购、安装服务项目,安徽医科大学第一附属医院,合肥市蜀山区绩溪路,0551-62922911,合肥敬仁医疗器械有限责任公司,合肥市蜀山区黄山路华林家园,伍开文、李星志、杨安琪,服务,详见招标文件,1,详见合同,1218930.00元,详见合同,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,合肥市蜀山区蜀鑫路 代理机构联系方式: 0551-63736296,安徽省,医疗健康,安徽安天利信工程管理股份有限公司,zhongbiao_1767095622_12.txt,zhongbiao
310104000250829131824-04282274,上海市徐汇区绿化和市容管理局3T餐厨车采购项目的中标（成交）结果公告,310104000250829131824-04282274,上海市徐汇区绿化和市容管理局3T餐厨车采购项目,上海市徐汇区绿化和市容管理局,,021-64387924,,,卢荣魁、焦婷婷,其他,详见招标文件,1,详见合同,187.200000,详见合同,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,代理机构联系方式: 021-64755560,上海市,林业草原,,zhongbiao_1767095625_13.txt,zhongbiao
,汉川市仙女山街道便民服务大厅改造项目中标成交公告,,汉川市仙女山街道便民服务大厅改造项目中标成交公告,汉川市仙女山街道办事处本级,,15327073088,湖北昌浩建设工程有限公司,汉川市,王畅,服务,详见招标文件,1,详见合同,80.800000,详见合同,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,代理机构联系方式: 18271746806,湖北省,服务业,,zhongbiao_1767095629_14.txt,zhongbiao
SCIT-GZ-ZF-2025-0049L1,贵州大学后勤管理处2025-2026年常用物资采购（二次）中标(成交)结果公告,SCIT-GZ-ZF-2025-0049L1,贵州大学后勤管理处2025-2026年常用物资采购（二次）,贵州大学,,0851-88292930,,1,李巍,其他,详见招标文件,1,详见合同,0.000000,详见合同,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,代理机构联系方式: 18685417527,贵州省,其他,,zhongbiao_1767095631_15.txt,zhongbiao
[230881]HLJYP[GK]20250001,同江市市政工程维护中心同江市2025年城市基础设施维修工程（政府采购更换大直路、幸福路路灯灯头项目）中标（成交）结果公告,[230881]HLJYP[GK]20250001,同江市2025年城市基础设施维修工程（政府采购更换大直路、幸福路路灯灯头项目）,同江市市政工程维护中心,黑龙江省同江市三江路中段,0454-2905385,,,刘艳春,品牌,详见招标文件,1,详见合同,71.674000,详见合同,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,黑龙江省哈尔滨市香坊区黑龙江省哈尔滨市香坊区香滨路4号中北春城三期26栋1单元11层9号 代理机构联系方式: 15046898443,黑龙江省,建筑工程,黑龙江宇鹏项目管理有限公司,zhongbiao_1767095633_16.txt,zhongbiao
330000253030080002426-ZB2025191,浙江师范大学关于交响乐器等设备中标结果公告,330000253030080002426-ZB2025191,交响乐器等设备,浙江师范大学,,0579-82282070,,1,0579-82282070,设备,详见招标文件,1,详见合同,39.365500,详见合同,公开招标,2025年12月30日 16:57,2025年12月30日 16:57,代理机构联系方式: 0579-82282070,浙江省,设备采购,,zhongbiao_1767095635_17.txt,zhongbiao
